plaats_id,naam_id
https://data.archiefpunt.be/plaatsen/PLCB-E199-D5E6-1260-EB3D477GM9A4,https://data.archiefpunt.be/namen/PNCB-E199-D5E6-1260-EB3D477GM9A4
https://data.archiefpunt.be/plaatsen/PLCB-E199-D5E6-1260-EB3D478GM9A4,https://data.archiefpunt.be/namen/PNCB-E199-D5E6-1260-EB3D478GM9A4
https://data.archiefpunt.be/plaatsen/PLCB-E199-D5E6-1260-EB3D480GM9A4,https://data.archiefpunt.be/namen/PNCB-E199-D5E6-1260-EB3D480GM9A4
https://data.archiefpunt.be/plaatsen/PLCB-FEB4-6A88-1260-931A2365GM9A,https://data.archiefpunt.be/namen/PNCB-FEB4-6A88-1260-931A2365GM9A
https://data.archiefpunt.be/plaatsen/PLCB-FEB4-6A88-1260-931A2368GM9A,https://data.archiefpunt.be/namen/PNCB-FEB4-6A88-1260-931A2368GM9A
https://data.archiefpunt.be/plaatsen/PLCB-FEB4-6A88-1260-931A2375GM9A,https://data.archiefpunt.be/namen/PNCB-FEB4-6A88-1260-931A2375GM9A
https://data.archiefpunt.be/plaatsen/PLCB-FEB4-6A88-1260-931A2376GM9A,https://data.archiefpunt.be/namen/PNCB-FEB4-6A88-1260-931A2376GM9A
https://data.archiefpunt.be/plaatsen/PLCB-FEB4-6A88-1260-931A2378GM9A,https://data.archiefpunt.be/namen/PNCB-FEB4-6A88-1260-931A2378GM9A
https://data.archiefpunt.be/plaatsen/PLCD-D179-B3E6-1260-EB3D532GM9A4,https://data.archiefpunt.be/namen/PNCD-D179-B3E6-1260-EB3D532GM9A4
https://data.archiefpunt.be/plaatsen/PLCD-D179-B3E6-1260-EB3D533GM9A4,https://data.archiefpunt.be/namen/PNCD-D179-B3E6-1260-EB3D533GM9A4
https://data.archiefpunt.be/plaatsen/PLCD-D179-B3E6-1260-EB3D534GM9A4,https://data.archiefpunt.be/namen/PNCD-D179-B3E6-1260-EB3D534GM9A4
https://data.archiefpunt.be/plaatsen/PLCD-D179-B3E6-1260-EB3D535GM9A4,https://data.archiefpunt.be/namen/PNCD-D179-B3E6-1260-EB3D535GM9A4
https://data.archiefpunt.be/plaatsen/PLCD-D179-B3E6-1260-EB3D537GM9A4,https://data.archiefpunt.be/namen/PNCD-D179-B3E6-1260-EB3D537GM9A4
https://data.archiefpunt.be/plaatsen/PLCD-D179-B3E6-1260-EB3D538GM9A4,https://data.archiefpunt.be/namen/PNCD-D179-B3E6-1260-EB3D538GM9A4
https://data.archiefpunt.be/plaatsen/PLCD-D179-B3E6-1260-EB3D539GM9A4,https://data.archiefpunt.be/namen/PNCD-D179-B3E6-1260-EB3D539GM9A4
https://data.archiefpunt.be/plaatsen/PLCD-D179-B3E6-1260-EB3D540GM9A4,https://data.archiefpunt.be/namen/PNCD-D179-B3E6-1260-EB3D540GM9A4
https://data.archiefpunt.be/plaatsen/PLCD-D179-B3E6-1260-EB3D541GM9A4,https://data.archiefpunt.be/namen/PNCD-D179-B3E6-1260-EB3D541GM9A4
https://data.archiefpunt.be/plaatsen/PLCD-D179-B3E6-1260-EB3D542GM9A4,https://data.archiefpunt.be/namen/PNCD-D179-B3E6-1260-EB3D542GM9A4
https://data.archiefpunt.be/plaatsen/PLCD-D179-B3E6-1260-EB3D543GM9A4,https://data.archiefpunt.be/namen/PNCD-D179-B3E6-1260-EB3D543GM9A4
https://data.archiefpunt.be/plaatsen/PLCD-D179-B3E6-1260-EB3D544GM9A4,https://data.archiefpunt.be/namen/PNCD-D179-B3E6-1260-EB3D544GM9A4
https://data.archiefpunt.be/plaatsen/PLCD-D179-B3E6-1260-EB3D545GM9A4,https://data.archiefpunt.be/namen/PNCD-D179-B3E6-1260-EB3D545GM9A4
https://data.archiefpunt.be/plaatsen/PLCD-D179-B3E6-1260-EB3D546GM9A4,https://data.archiefpunt.be/namen/PNCD-D179-B3E6-1260-EB3D546GM9A4
https://data.archiefpunt.be/plaatsen/PLCD-EE94-4888-1260-931A2428GM9A,https://data.archiefpunt.be/namen/PNCD-EE94-4888-1260-931A2428GM9A
https://data.archiefpunt.be/plaatsen/PLCD-EE94-4888-1260-931A2429GM9A,https://data.archiefpunt.be/namen/PNCD-EE94-4888-1260-931A2429GM9A
https://data.archiefpunt.be/plaatsen/PLCD-EE94-4888-1260-931A2430GM9A,https://data.archiefpunt.be/namen/PNCD-EE94-4888-1260-931A2430GM9A
https://data.archiefpunt.be/plaatsen/PLCD-EE94-4888-1260-931A2431GM9A,https://data.archiefpunt.be/namen/PNCD-EE94-4888-1260-931A2431GM9A
https://data.archiefpunt.be/plaatsen/PLCD-EE94-4888-1260-931A2434GM9A,https://data.archiefpunt.be/namen/PNCD-EE94-4888-1260-931A2434GM9A
https://data.archiefpunt.be/plaatsen/PLCD-EE94-4888-1260-931A2435GM9A,https://data.archiefpunt.be/namen/PNCD-EE94-4888-1260-931A2435GM9A
https://data.archiefpunt.be/plaatsen/PLCD-EE94-4888-1260-931A2436GM9A,https://data.archiefpunt.be/namen/PNCD-EE94-4888-1260-931A2436GM9A
https://data.archiefpunt.be/plaatsen/PLCD-EE94-4888-1260-931A2437GM9A,https://data.archiefpunt.be/namen/PNCD-EE94-4888-1260-931A2437GM9A
https://data.archiefpunt.be/plaatsen/PLCD-EE94-4888-1260-931A2438GM9A,https://data.archiefpunt.be/namen/PNCD-EE94-4888-1260-931A2438GM9A
https://data.archiefpunt.be/plaatsen/PLCD-EE94-4888-1260-931A2440GM9A,https://data.archiefpunt.be/namen/PNCD-EE94-4888-1260-931A2440GM9A
https://data.archiefpunt.be/plaatsen/PLCD-EE94-4888-1260-931A2441GM9A,https://data.archiefpunt.be/namen/PNCD-EE94-4888-1260-931A2441GM9A
https://data.archiefpunt.be/plaatsen/PLCD-EE94-4888-1260-931A2442GM9A,https://data.archiefpunt.be/namen/PNCD-EE94-4888-1260-931A2442GM9A
https://data.archiefpunt.be/plaatsen/PLCD-EE94-4888-1260-931A2443GM9A,https://data.archiefpunt.be/namen/PNCD-EE94-4888-1260-931A2443GM9A
https://data.archiefpunt.be/plaatsen/PLD0-F485-0FE6-1260-EB3D36GM9A4D,https://data.archiefpunt.be/namen/PND0-F485-0FE6-1260-EB3D36GM9A4D
https://data.archiefpunt.be/plaatsen/PLD0-F485-0FE6-1260-EB3D38GM9A4D,https://data.archiefpunt.be/namen/PND0-F485-0FE6-1260-EB3D38GM9A4D
https://data.archiefpunt.be/plaatsen/PLD0-F485-0FE6-1260-EB3D44GM9A4D,https://data.archiefpunt.be/namen/PND0-F485-0FE6-1260-EB3D44GM9A4D
https://data.archiefpunt.be/plaatsen/PLD0-F485-0FE6-1260-EB3D45GM9A4D,https://data.archiefpunt.be/namen/PND0-F485-0FE6-1260-EB3D45GM9A4D
https://data.archiefpunt.be/plaatsen/PLD0-F485-0FE6-1260-EB3D46GM9A4D,https://data.archiefpunt.be/namen/PND0-F485-0FE6-1260-EB3D46GM9A4D
https://data.archiefpunt.be/plaatsen/PLD0-F485-0FE6-1260-EB3D49GM9A4D,https://data.archiefpunt.be/namen/PND0-F485-0FE6-1260-EB3D49GM9A4D
https://data.archiefpunt.be/plaatsen/PLD2-E464-EDE6-1260-EB3D101GM9A4,https://data.archiefpunt.be/namen/PND2-E464-EDE6-1260-EB3D101GM9A4
https://data.archiefpunt.be/plaatsen/PLD2-E464-EDE6-1260-EB3D103GM9A4,https://data.archiefpunt.be/namen/PND2-E464-EDE6-1260-EB3D103GM9A4
https://data.archiefpunt.be/plaatsen/PLD2-E464-EDE6-1260-EB3D106GM9A4,https://data.archiefpunt.be/namen/PND2-E464-EDE6-1260-EB3D106GM9A4
https://data.archiefpunt.be/plaatsen/PLD2-E464-EDE6-1260-EB3D112GM9A4,https://data.archiefpunt.be/namen/PND2-E464-EDE6-1260-EB3D112GM9A4
https://data.archiefpunt.be/plaatsen/PLD2-E464-EDE6-1260-EB3D97GM9A4D,https://data.archiefpunt.be/namen/PND2-E464-EDE6-1260-EB3D97GM9A4D
https://data.archiefpunt.be/plaatsen/PLDE-3C46-D6E6-1260-EB3D418GM9A4,https://data.archiefpunt.be/namen/PNDE-3C46-D6E6-1260-EB3D418GM9A4
https://data.archiefpunt.be/plaatsen/PLDE-3C46-D6E6-1260-EB3D419GM9A4,https://data.archiefpunt.be/namen/PNDE-3C46-D6E6-1260-EB3D419GM9A4
https://data.archiefpunt.be/plaatsen/PLDE-3C46-D6E6-1260-EB3D420GM9A4,https://data.archiefpunt.be/namen/PNDE-3C46-D6E6-1260-EB3D420GM9A4
https://data.archiefpunt.be/plaatsen/PLDE-3C46-D6E6-1260-EB3D421GM9A4,https://data.archiefpunt.be/namen/PNDE-3C46-D6E6-1260-EB3D421GM9A4
https://data.archiefpunt.be/plaatsen/PLDE-3C46-D6E6-1260-EB3D423GM9A4,https://data.archiefpunt.be/namen/PNDE-3C46-D6E6-1260-EB3D423GM9A4
https://data.archiefpunt.be/plaatsen/PLDE-3C46-D6E6-1260-EB3D425GM9A4,https://data.archiefpunt.be/namen/PNDE-3C46-D6E6-1260-EB3D425GM9A4
https://data.archiefpunt.be/plaatsen/PLDE-3C46-D6E6-1260-EB3D426GM9A4,https://data.archiefpunt.be/namen/PNDE-3C46-D6E6-1260-EB3D426GM9A4
https://data.archiefpunt.be/plaatsen/PLDE-3C46-D6E6-1260-EB3D427GM9A4,https://data.archiefpunt.be/namen/PNDE-3C46-D6E6-1260-EB3D427GM9A4
https://data.archiefpunt.be/plaatsen/PLDE-3C46-D6E6-1260-EB3D428GM9A4,https://data.archiefpunt.be/namen/PNDE-3C46-D6E6-1260-EB3D428GM9A4
https://data.archiefpunt.be/plaatsen/PLDE-3C46-D6E6-1260-EB3D429GM9A4,https://data.archiefpunt.be/namen/PNDE-3C46-D6E6-1260-EB3D429GM9A4
https://data.archiefpunt.be/plaatsen/PLDE-3C46-D6E6-1260-EB3D430GM9A4,https://data.archiefpunt.be/namen/PNDE-3C46-D6E6-1260-EB3D430GM9A4
https://data.archiefpunt.be/plaatsen/PLDE-3C46-D6E6-1260-EB3D431GM9A4,https://data.archiefpunt.be/namen/PNDE-3C46-D6E6-1260-EB3D431GM9A4
https://data.archiefpunt.be/plaatsen/PLDE-3C46-D6E6-1260-EB3D432GM9A4,https://data.archiefpunt.be/namen/PNDE-3C46-D6E6-1260-EB3D432GM9A4
https://data.archiefpunt.be/plaatsen/PLDE-3C46-D6E6-1260-EB3D433GM9A4,https://data.archiefpunt.be/namen/PNDE-3C46-D6E6-1260-EB3D433GM9A4
https://data.archiefpunt.be/plaatsen/PLDE-3C46-D6E6-1260-EB3D434GM9A4,https://data.archiefpunt.be/namen/PNDE-3C46-D6E6-1260-EB3D434GM9A4
https://data.archiefpunt.be/plaatsen/PLDE-5961-6B88-1260-931A2317GM9A,https://data.archiefpunt.be/namen/PNDE-5961-6B88-1260-931A2317GM9A
https://data.archiefpunt.be/plaatsen/PLDE-5961-6B88-1260-931A2318GM9A,https://data.archiefpunt.be/namen/PNDE-5961-6B88-1260-931A2318GM9A
https://data.archiefpunt.be/plaatsen/PLDE-5961-6B88-1260-931A2320GM9A,https://data.archiefpunt.be/namen/PNDE-5961-6B88-1260-931A2320GM9A
https://data.archiefpunt.be/plaatsen/PLDE-5961-6B88-1260-931A2321GM9A,https://data.archiefpunt.be/namen/PNDE-5961-6B88-1260-931A2321GM9A
https://data.archiefpunt.be/plaatsen/PLDE-5961-6B88-1260-931A2322GM9A,https://data.archiefpunt.be/namen/PNDE-5961-6B88-1260-931A2322GM9A
https://data.archiefpunt.be/plaatsen/PLDE-5961-6B88-1260-931A2323GM9A,https://data.archiefpunt.be/namen/PNDE-5961-6B88-1260-931A2323GM9A
https://data.archiefpunt.be/plaatsen/PLDE-5961-6B88-1260-931A2324GM9A,https://data.archiefpunt.be/namen/PNDE-5961-6B88-1260-931A2324GM9A
https://data.archiefpunt.be/plaatsen/PLDE-5961-6B88-1260-931A2325GM9A,https://data.archiefpunt.be/namen/PNDE-5961-6B88-1260-931A2325GM9A
https://data.archiefpunt.be/plaatsen/PLDE-5961-6B88-1260-931A2326GM9A,https://data.archiefpunt.be/namen/PNDE-5961-6B88-1260-931A2326GM9A
https://data.archiefpunt.be/plaatsen/PLDE-5961-6B88-1260-931A2327GM9A,https://data.archiefpunt.be/namen/PNDE-5961-6B88-1260-931A2327GM9A
https://data.archiefpunt.be/plaatsen/PLDE-5961-6B88-1260-931A2328GM9A,https://data.archiefpunt.be/namen/PNDE-5961-6B88-1260-931A2328GM9A
https://data.archiefpunt.be/plaatsen/PLDE-5961-6B88-1260-931A2329GM9A,https://data.archiefpunt.be/namen/PNDE-5961-6B88-1260-931A2329GM9A
https://data.archiefpunt.be/plaatsen/PLDE-5961-6B88-1260-931A2330GM9A,https://data.archiefpunt.be/namen/PNDE-5961-6B88-1260-931A2330GM9A
https://data.archiefpunt.be/plaatsen/PLE0-2C26-B4E6-1260-EB3D483GM9A4,https://data.archiefpunt.be/namen/PNE0-2C26-B4E6-1260-EB3D483GM9A4
https://data.archiefpunt.be/plaatsen/PLE0-2C26-B4E6-1260-EB3D484GM9A4,https://data.archiefpunt.be/namen/PNE0-2C26-B4E6-1260-EB3D484GM9A4
https://data.archiefpunt.be/plaatsen/PLE0-2C26-B4E6-1260-EB3D485GM9A4,https://data.archiefpunt.be/namen/PNE0-2C26-B4E6-1260-EB3D485GM9A4
https://data.archiefpunt.be/plaatsen/PLE0-2C26-B4E6-1260-EB3D490GM9A4,https://data.archiefpunt.be/namen/PNE0-2C26-B4E6-1260-EB3D490GM9A4
https://data.archiefpunt.be/plaatsen/PLE0-2C26-B4E6-1260-EB3D491GM9A4,https://data.archiefpunt.be/namen/PNE0-2C26-B4E6-1260-EB3D491GM9A4
https://data.archiefpunt.be/plaatsen/PLE0-2C26-B4E6-1260-EB3D492GM9A4,https://data.archiefpunt.be/namen/PNE0-2C26-B4E6-1260-EB3D492GM9A4
https://data.archiefpunt.be/plaatsen/PLE0-2C26-B4E6-1260-EB3D493GM9A4,https://data.archiefpunt.be/namen/PNE0-2C26-B4E6-1260-EB3D493GM9A4
https://data.archiefpunt.be/plaatsen/PLE0-2C26-B4E6-1260-EB3D494GM9A4,https://data.archiefpunt.be/namen/PNE0-2C26-B4E6-1260-EB3D494GM9A4
https://data.archiefpunt.be/plaatsen/PLE0-2C26-B4E6-1260-EB3D495GM9A4,https://data.archiefpunt.be/namen/PNE0-2C26-B4E6-1260-EB3D495GM9A4
https://data.archiefpunt.be/plaatsen/PLE0-2C26-B4E6-1260-EB3D496GM9A4,https://data.archiefpunt.be/namen/PNE0-2C26-B4E6-1260-EB3D496GM9A4
https://data.archiefpunt.be/plaatsen/PLE0-2C26-B4E6-1260-EB3D497GM9A4,https://data.archiefpunt.be/namen/PNE0-2C26-B4E6-1260-EB3D497GM9A4
https://data.archiefpunt.be/plaatsen/PLE0-2C26-B4E6-1260-EB3D498GM9A4,https://data.archiefpunt.be/namen/PNE0-2C26-B4E6-1260-EB3D498GM9A4
https://data.archiefpunt.be/plaatsen/PLE0-4941-4988-1260-931A2379GM9A,https://data.archiefpunt.be/namen/PNE0-4941-4988-1260-931A2379GM9A
https://data.archiefpunt.be/plaatsen/PLE0-4941-4988-1260-931A2389GM9A,https://data.archiefpunt.be/namen/PNE0-4941-4988-1260-931A2389GM9A
https://data.archiefpunt.be/plaatsen/PLE0-4941-4988-1260-931A2393GM9A,https://data.archiefpunt.be/namen/PNE0-4941-4988-1260-931A2393GM9A
https://data.archiefpunt.be/plaatsen/PLE5-3F11-EEE6-1260-EB3D54GM9A4D,https://data.archiefpunt.be/namen/PNE5-3F11-EEE6-1260-EB3D54GM9A4D
https://data.archiefpunt.be/plaatsen/PLE5-3F11-EEE6-1260-EB3D59GM9A4D,https://data.archiefpunt.be/namen/PNE5-3F11-EEE6-1260-EB3D59GM9A4D
https://data.archiefpunt.be/plaatsen/PLE5-3F11-EEE6-1260-EB3D61GM9A4D,https://data.archiefpunt.be/namen/PNE5-3F11-EEE6-1260-EB3D61GM9A4D
https://data.archiefpunt.be/plaatsen/PLE5-3F11-EEE6-1260-EB3D63GM9A4D,https://data.archiefpunt.be/namen/PNE5-3F11-EEE6-1260-EB3D63GM9A4D
https://data.archiefpunt.be/plaatsen/PLF0-C42E-8E88-1260-931A2205GM9A,https://data.archiefpunt.be/namen/PNF0-C42E-8E88-1260-931A2205GM9A
https://data.archiefpunt.be/plaatsen/PLF2-96F3-D7E6-1260-EB3D370GM9A4,https://data.archiefpunt.be/namen/PNF2-96F3-D7E6-1260-EB3D370GM9A4
https://data.archiefpunt.be/plaatsen/PLF2-96F3-D7E6-1260-EB3D371GM9A4,https://data.archiefpunt.be/namen/PNF2-96F3-D7E6-1260-EB3D371GM9A4
https://data.archiefpunt.be/plaatsen/PLF2-96F3-D7E6-1260-EB3D372GM9A4,https://data.archiefpunt.be/namen/PNF2-96F3-D7E6-1260-EB3D372GM9A4
https://data.archiefpunt.be/plaatsen/PLF2-96F3-D7E6-1260-EB3D373GM9A4,https://data.archiefpunt.be/namen/PNF2-96F3-D7E6-1260-EB3D373GM9A4
https://data.archiefpunt.be/plaatsen/PLF2-96F3-D7E6-1260-EB3D374GM9A4,https://data.archiefpunt.be/namen/PNF2-96F3-D7E6-1260-EB3D374GM9A4
https://data.archiefpunt.be/plaatsen/PLF2-96F3-D7E6-1260-EB3D375GM9A4,https://data.archiefpunt.be/namen/PNF2-96F3-D7E6-1260-EB3D375GM9A4
https://data.archiefpunt.be/plaatsen/PLF2-96F3-D7E6-1260-EB3D376GM9A4,https://data.archiefpunt.be/namen/PNF2-96F3-D7E6-1260-EB3D376GM9A4
https://data.archiefpunt.be/plaatsen/PLF2-96F3-D7E6-1260-EB3D377GM9A4,https://data.archiefpunt.be/namen/PNF2-96F3-D7E6-1260-EB3D377GM9A4
https://data.archiefpunt.be/plaatsen/PLF2-96F3-D7E6-1260-EB3D378GM9A4,https://data.archiefpunt.be/namen/PNF2-96F3-D7E6-1260-EB3D378GM9A4
https://data.archiefpunt.be/plaatsen/PLF2-96F3-D7E6-1260-EB3D379GM9A4,https://data.archiefpunt.be/namen/PNF2-96F3-D7E6-1260-EB3D379GM9A4
https://data.archiefpunt.be/plaatsen/PLF2-96F3-D7E6-1260-EB3D380GM9A4,https://data.archiefpunt.be/namen/PNF2-96F3-D7E6-1260-EB3D380GM9A4
https://data.archiefpunt.be/plaatsen/PLF2-96F3-D7E6-1260-EB3D381GM9A4,https://data.archiefpunt.be/namen/PNF2-96F3-D7E6-1260-EB3D381GM9A4
https://data.archiefpunt.be/plaatsen/PLF2-96F3-D7E6-1260-EB3D382GM9A4,https://data.archiefpunt.be/namen/PNF2-96F3-D7E6-1260-EB3D382GM9A4
https://data.archiefpunt.be/plaatsen/PLF2-96F3-D7E6-1260-EB3D385GM9A4,https://data.archiefpunt.be/namen/PNF2-96F3-D7E6-1260-EB3D385GM9A4
https://data.archiefpunt.be/plaatsen/PLF2-B40E-6C88-1260-931A2266GM9A,https://data.archiefpunt.be/namen/PNF2-B40E-6C88-1260-931A2266GM9A
https://data.archiefpunt.be/plaatsen/PLF2-B40E-6C88-1260-931A2268GM9A,https://data.archiefpunt.be/namen/PNF2-B40E-6C88-1260-931A2268GM9A
https://data.archiefpunt.be/plaatsen/PLF2-B40E-6C88-1260-931A2269GM9A,https://data.archiefpunt.be/namen/PNF2-B40E-6C88-1260-931A2269GM9A
https://data.archiefpunt.be/plaatsen/PLF2-B40E-6C88-1260-931A2270GM9A,https://data.archiefpunt.be/namen/PNF2-B40E-6C88-1260-931A2270GM9A
https://data.archiefpunt.be/plaatsen/PLF2-B40E-6C88-1260-931A2273GM9A,https://data.archiefpunt.be/namen/PNF2-B40E-6C88-1260-931A2273GM9A
https://data.archiefpunt.be/plaatsen/PLF2-B40E-6C88-1260-931A2277GM9A,https://data.archiefpunt.be/namen/PNF2-B40E-6C88-1260-931A2277GM9A
https://data.archiefpunt.be/plaatsen/PLF2-B40E-6C88-1260-931A2278GM9A,https://data.archiefpunt.be/namen/PNF2-B40E-6C88-1260-931A2278GM9A
https://data.archiefpunt.be/plaatsen/PLF2-B40E-6C88-1260-931A2280GM9A,https://data.archiefpunt.be/namen/PNF2-B40E-6C88-1260-931A2280GM9A
https://data.archiefpunt.be/plaatsen/PLF3-86D3-B5E6-1260-EB3D435GM9A4,https://data.archiefpunt.be/namen/PNF3-86D3-B5E6-1260-EB3D435GM9A4
https://data.archiefpunt.be/plaatsen/PLF3-86D3-B5E6-1260-EB3D436GM9A4,https://data.archiefpunt.be/namen/PNF3-86D3-B5E6-1260-EB3D436GM9A4
https://data.archiefpunt.be/plaatsen/PLF3-86D3-B5E6-1260-EB3D437GM9A4,https://data.archiefpunt.be/namen/PNF3-86D3-B5E6-1260-EB3D437GM9A4
https://data.archiefpunt.be/plaatsen/PLF3-86D3-B5E6-1260-EB3D438GM9A4,https://data.archiefpunt.be/namen/PNF3-86D3-B5E6-1260-EB3D438GM9A4
https://data.archiefpunt.be/plaatsen/PLF3-86D3-B5E6-1260-EB3D439GM9A4,https://data.archiefpunt.be/namen/PNF3-86D3-B5E6-1260-EB3D439GM9A4
https://data.archiefpunt.be/plaatsen/PLF3-86D3-B5E6-1260-EB3D440GM9A4,https://data.archiefpunt.be/namen/PNF3-86D3-B5E6-1260-EB3D440GM9A4
https://data.archiefpunt.be/plaatsen/PLF3-86D3-B5E6-1260-EB3D442GM9A4,https://data.archiefpunt.be/namen/PNF3-86D3-B5E6-1260-EB3D442GM9A4
https://data.archiefpunt.be/plaatsen/PLF3-86D3-B5E6-1260-EB3D443GM9A4,https://data.archiefpunt.be/namen/PNF3-86D3-B5E6-1260-EB3D443GM9A4
https://data.archiefpunt.be/plaatsen/PLF3-86D3-B5E6-1260-EB3D444GM9A4,https://data.archiefpunt.be/namen/PNF3-86D3-B5E6-1260-EB3D444GM9A4
https://data.archiefpunt.be/plaatsen/PLF3-86D3-B5E6-1260-EB3D445GM9A4,https://data.archiefpunt.be/namen/PNF3-86D3-B5E6-1260-EB3D445GM9A4
https://data.archiefpunt.be/plaatsen/PLF3-86D3-B5E6-1260-EB3D446GM9A4,https://data.archiefpunt.be/namen/PNF3-86D3-B5E6-1260-EB3D446GM9A4
https://data.archiefpunt.be/plaatsen/PLF3-86D3-B5E6-1260-EB3D448GM9A4,https://data.archiefpunt.be/namen/PNF3-86D3-B5E6-1260-EB3D448GM9A4
https://data.archiefpunt.be/plaatsen/PLF3-86D3-B5E6-1260-EB3D449GM9A4,https://data.archiefpunt.be/namen/PNF3-86D3-B5E6-1260-EB3D449GM9A4
https://data.archiefpunt.be/plaatsen/PLFE-0BF0-5588-1260-931A2590GM9A,https://data.archiefpunt.be/namen/PNFE-0BF0-5588-1260-931A2590GM9A
https://data.archiefpunt.be/plaatsen/PLFE-0BF0-5588-1260-931A2591GM9A,https://data.archiefpunt.be/namen/PNFE-0BF0-5588-1260-931A2591GM9A
https://data.archiefpunt.be/plaatsen/PLFE-0BF0-5588-1260-931A2592GM9A,https://data.archiefpunt.be/namen/PNFE-0BF0-5588-1260-931A2592GM9A
https://data.archiefpunt.be/plaatsen/PLFE-0BF0-5588-1260-931A2593GM9A,https://data.archiefpunt.be/namen/PNFE-0BF0-5588-1260-931A2593GM9A
https://data.archiefpunt.be/plaatsen/PLFE-0BF0-5588-1260-931A2594GM9A,https://data.archiefpunt.be/namen/PNFE-0BF0-5588-1260-931A2594GM9A
https://data.archiefpunt.be/plaatsen/PLFE-0BF0-5588-1260-931A2595GM9A,https://data.archiefpunt.be/namen/PNFE-0BF0-5588-1260-931A2595GM9A
https://data.archiefpunt.be/plaatsen/PLFE-0BF0-5588-1260-931A2596GM9A,https://data.archiefpunt.be/namen/PNFE-0BF0-5588-1260-931A2596GM9A
https://data.archiefpunt.be/plaatsen/PLFE-0BF0-5588-1260-931A2597GM9A,https://data.archiefpunt.be/namen/PNFE-0BF0-5588-1260-931A2597GM9A
https://data.archiefpunt.be/plaatsen/PLFE-0BF0-5588-1260-931A2598GM9A,https://data.archiefpunt.be/namen/PNFE-0BF0-5588-1260-931A2598GM9A
https://data.archiefpunt.be/plaatsen/PLFE-0BF0-5588-1260-931A2599GM9A,https://data.archiefpunt.be/namen/PNFE-0BF0-5588-1260-931A2599GM9A
https://data.archiefpunt.be/plaatsen/PLFE-0BF0-5588-1260-931A2600GM9A,https://data.archiefpunt.be/namen/PNFE-0BF0-5588-1260-931A2600GM9A
https://data.archiefpunt.be/plaatsen/PLFE-0BF0-5588-1260-931A2601GM9A,https://data.archiefpunt.be/namen/PNFE-0BF0-5588-1260-931A2601GM9A
https://data.archiefpunt.be/plaatsen/PLFE-0BF0-5588-1260-931A2603GM9A,https://data.archiefpunt.be/namen/PNFE-0BF0-5588-1260-931A2603GM9A
https://data.archiefpunt.be/plaatsen/PLFE-0BF0-5588-1260-931A2604GM9A,https://data.archiefpunt.be/namen/PNFE-0BF0-5588-1260-931A2604GM9A
https://data.archiefpunt.be/plaatsen/PLFE-0BF0-5588-1260-931A2605GM9A,https://data.archiefpunt.be/namen/PNFE-0BF0-5588-1260-931A2605GM9A
https://data.archiefpunt.be/plaatsen/PLFE-EED5-C0E6-1260-EB3D691GM9A4,https://data.archiefpunt.be/namen/PNFE-EED5-C0E6-1260-EB3D691GM9A4
https://data.archiefpunt.be/plaatsen/PLFE-EED5-C0E6-1260-EB3D692GM9A4,https://data.archiefpunt.be/namen/PNFE-EED5-C0E6-1260-EB3D692GM9A4
https://data.archiefpunt.be/plaatsen/PLFE-EED5-C0E6-1260-EB3D693GM9A4,https://data.archiefpunt.be/namen/PNFE-EED5-C0E6-1260-EB3D693GM9A4
https://data.archiefpunt.be/plaatsen/PLFE-EED5-C0E6-1260-EB3D694GM9A4,https://data.archiefpunt.be/namen/PNFE-EED5-C0E6-1260-EB3D694GM9A4
https://data.archiefpunt.be/plaatsen/PLFE-EED5-C0E6-1260-EB3D696GM9A4,https://data.archiefpunt.be/namen/PNFE-EED5-C0E6-1260-EB3D696GM9A4
https://data.archiefpunt.be/plaatsen/PLFE-EED5-C0E6-1260-EB3D697GM9A4,https://data.archiefpunt.be/namen/PNFE-EED5-C0E6-1260-EB3D697GM9A4
https://data.archiefpunt.be/plaatsen/PLFE-EED5-C0E6-1260-EB3D698GM9A4,https://data.archiefpunt.be/namen/PNFE-EED5-C0E6-1260-EB3D698GM9A4
https://data.archiefpunt.be/plaatsen/PLFE-EED5-C0E6-1260-EB3D699GM9A4,https://data.archiefpunt.be/namen/PNFE-EED5-C0E6-1260-EB3D699GM9A4
https://data.archiefpunt.be/plaatsen/PLFE-EED5-C0E6-1260-EB3D701GM9A4,https://data.archiefpunt.be/namen/PNFE-EED5-C0E6-1260-EB3D701GM9A4
https://data.archiefpunt.be/plaatsen/PL04-01C0-FAE6-1260-EB3D274GM9A4,https://data.archiefpunt.be/namen/PN04-01C0-FAE6-1260-EB3D274GM9A4
https://data.archiefpunt.be/plaatsen/PL04-2D68-D9D9-1260-51343183GM9A,https://data.archiefpunt.be/namen/PN04-2D68-D9D9-1260-51343183GM9A
https://data.archiefpunt.be/plaatsen/PL04-2D68-D9D9-1260-51343184GM9A,https://data.archiefpunt.be/namen/PN04-2D68-D9D9-1260-51343184GM9A
https://data.archiefpunt.be/plaatsen/PL04-2D68-D9D9-1260-51343185GM9A,https://data.archiefpunt.be/namen/PN04-2D68-D9D9-1260-51343185GM9A
https://data.archiefpunt.be/plaatsen/PL04-2D68-D9D9-1260-51343186GM9A,https://data.archiefpunt.be/namen/PN04-2D68-D9D9-1260-51343186GM9A
https://data.archiefpunt.be/plaatsen/PL04-2D68-D9D9-1260-51343187GM9A,https://data.archiefpunt.be/namen/PN04-2D68-D9D9-1260-51343187GM9A
